18-07-2014,-,11.1100,13.8374,10.8306,-,10.9000,11.9304,11.1098,10.0000
17-07-2014,-,11.0976,13.7961,10.8470,-,10.8976,11.9012,11.1283,10.0000
16-07-2014,-,11.0962,13.7618,10.8335,-,10.8951,11.8758,11.1152,10.0000
15-07-2014,-,11.0743,13.5855,10.8254,-,10.8926,11.7519,11.1063,10.0000
14-07-2014,-,11.0730,13.4577,10.7852,-,10.8901,11.6595,11.0655,10.0000
11-07-2014,-,11.0972,13.4636,10.7928,-,10.8826,11.6624,11.0713,10.0000
10-07-2014,-,11.1554,13.6552,10.8045,-,10.8801,11.8018,11.0846,10.0000
09-07-2014,-,11.1543,13.6866,10.8192,-,10.8776,11.8235,11.1005,10.0000
08-07-2014,-,11.1436,13.7512,10.8221,-,10.8751,11.8697,11.1041,10.0000
07-07-2014,-,11.1559,14.0455,10.8432,-,10.8726,12.0832,11.1258,10.0000
04-07-2014,-,11.1351,13.9752,10.8504,-,10.8652,12.0365,11.1329,10.0000
03-07-2014,-,11.1319,13.8932,10.8456,-,10.8627,11.9786,11.1273,10.0000
02-07-2014,-,11.1363,13.9045,10.8371,-,10.8601,11.9864,11.1199,10.0000
01-07-2014,-,11.1130,13.7421,10.7899,-,10.8575,11.8664,11.0666,10.0000
28-08-2014,-,11.2024,14.3903,10.9178,-,11.0039,12.3363,11.2045,10.0000
27-08-2014,-,11.1979,14.3577,10.9184,-,11.0014,12.3088,11.2035,10.0000
26-08-2014,-,11.2005,14.2995,10.9078,-,10.9988,12.2578,11.1907,10.0000
25-08-2014,-,11.1925,14.3023,10.9066,-,10.9962,12.2506,11.1886,10.0000
22-08-2014,-,11.1964,14.3168,10.9300,-,10.9885,12.2569,11.2143,10.0000
21-08-2014,-,11.1929,14.2774,10.9271,-,10.9860,12.2315,11.2126,10.0000
20-08-2014,-,11.1830,14.2466,10.9303,-,10.9834,12.2128,11.2183,10.0000
19-08-2014,-,11.1833,14.2858,10.8817,-,10.9809,12.2356,11.1669,10.0000
14-08-2014,-,11.1629,14.0967,10.8652,-,10.9681,12.1135,11.1528,10.0000
13-08-2014,-,11.1632,14.0011,10.8238,-,10.9656,12.0535,11.1085,10.0000
12-08-2014,-,11.1532,13.9696,10.7873,-,10.9630,12.0338,11.0683,10.0000
11-08-2014,-,11.1515,13.7869,10.7949,-,10.9604,11.9176,11.0790,10.0000
08-08-2014,-,11.1360,13.6868,10.7647,-,10.9524,11.8492,11.0498,10.0000
07-08-2014,-,11.1355,13.8273,10.7695,-,10.9497,11.9407,11.0514,10.0000
06-08-2014,-,11.1484,13.8675,10.7616,-,10.9472,11.9665,11.0439,10.0000
05-08-2014,-,11.1534,14.0021,10.7988,-,10.9447,12.0541,11.0772,10.0000
04-08-2014,-,11.1757,13.8871,10.8770,-,10.9421,11.9769,11.1567,10.0000
01-08-2014,-,11.1580,13.7409,10.8688,-,10.9346,11.8786,11.1494,10.0000
30-09-2014,-,11.3736,14.4209,11.0592,-,11.0899,12.3765,11.3463,10.0000
29-09-2014,-,11.3769,14.4111,11.0732,-,11.0873,12.3685,11.3597,10.0000
26-09-2014,-,11.3752,14.4302,11.0956,-,11.0793,12.3814,11.3843,10.0000
25-09-2014,-,11.3502,14.3246,11.0669,-,11.0767,12.3026,11.3539,10.0000
24-09-2014,-,11.3429,14.4868,11.0718,-,11.0741,12.4268,11.3568,10.0000
23-09-2014,-,11.3406,14.5138,11.0715,-,11.0714,12.4479,11.3567,10.0000
22-09-2014,-,11.3350,14.7455,11.0871,-,11.0688,12.6248,11.3742,10.0000
19-09-2014,-,11.3040,14.6979,11.0673,-,11.0609,12.5884,11.3533,10.0000
18-09-2014,-,11.2996,14.6871,11.0643,-,11.0583,12.5804,11.3523,10.0000
17-09-2014,-,11.2822,14.4371,11.0195,-,11.0557,12.3875,11.3080,10.0000
16-09-2014,-,11.2686,14.3601,11.0097,-,11.0531,12.3276,11.2979,10.0000
15-09-2014,-,11.2727,14.5566,11.0017,-,11.0504,12.4799,11.2895,10.0000
12-09-2014,-,11.2579,14.6714,10.9900,-,11.0426,12.5682,11.2777,10.0000
11-09-2014,-,11.2701,14.6361,10.9806,-,11.0401,12.5406,11.2681,10.0000
10-09-2014,-,11.2477,14.6501,10.9561,-,11.0375,12.5514,11.2427,10.0000
09-09-2014,-,11.2483,14.7549,10.9688,-,11.0349,12.6354,11.2562,10.0000
08-09-2014,-,11.2481,14.7928,10.9747,-,11.0323,12.6656,11.2624,10.0000
05-09-2014,-,11.2335,14.6336,10.9543,-,11.0246,12.5375,11.2403,10.0000
04-09-2014,-,11.2362,14.6475,10.9454,-,11.0220,12.5481,11.2315,10.0000
03-09-2014,-,11.2356,14.6781,10.9474,-,11.0194,12.5742,11.2335,10.0000
02-09-2014,-,11.2266,14.6214,10.9379,-,11.0168,12.5278,11.2267,10.0000
01-09-2014,-,11.2217,14.5213,10.9279,-,11.0142,12.4466,11.2140,10.0000
31-10-2014,-,11.6456,15.0766,11.4593,-,11.1696,12.8586,11.7390,10.0000
30-10-2014,-,11.6066,14.7986,11.4103,-,11.1669,12.6599,11.6962,10.0000
29-10-2014,-,11.5790,14.6560,11.3714,-,11.1642,12.5581,11.6590,10.0000
28-10-2014,-,11.5653,14.5405,11.3613,-,11.1616,12.4756,11.6489,10.0000
27-10-2014,-,11.5793,14.4758,11.3399,-,11.1589,12.4289,11.6308,10.0000
22-10-2014,-,11.5479,14.4833,11.2878,-,11.1456,12.4316,11.5781,10.0000
21-10-2014,-,11.5464,14.3604,11.2703,-,11.1430,12.3423,11.5605,10.0000
20-10-2014,-,11.5342,14.2724,11.2580,-,11.1403,12.2786,11.5495,10.0000
17-10-2014,-,11.5180,14.0929,11.2244,-,11.1324,12.1468,11.5145,10.0000
16-10-2014,-,11.5188,14.0373,11.2269,-,11.1298,12.1038,11.5175,10.0000
14-10-2014,-,11.4939,14.2376,11.1898,-,11.1245,12.2496,11.4799,10.0000
13-10-2014,-,11.4656,14.2745,11.1641,-,11.1219,12.2756,11.4537,10.0000
10-10-2014,-,11.4450,14.2294,11.1334,-,11.1140,12.2427,11.4226,10.0000
09-10-2014,-,11.4299,14.4113,11.1228,-,11.1114,12.3739,11.4114,10.0000
08-10-2014,-,11.4016,14.2012,11.1584,-,11.1087,12.2145,11.4494,10.0000
07-10-2014,-,11.3956,14.2182,11.1217,-,11.1087,12.2267,11.4104,10.0000
01-10-2014,-,11.3838,14.3869,11.0852,-,11.0927,12.3506,11.3733,10.0000
28-11-2014,-,11.8291,15.5686,11.7122,-,11.2432,13.2401,11.9868,10.0000
27-11-2014,-,11.8228,15.3986,11.6471,-,11.2406,13.0979,11.9229,10.0000
26-11-2014,-,11.8213,15.3648,11.6441,-,11.2380,13.0692,11.9204,10.0000
25-11-2014,-,11.8146,15.3408,11.6368,-,11.2354,13.0495,11.9131,10.0000
24-11-2014,-,11.7998,15.4599,11.6292,-,11.2328,13.1507,11.9066,10.0000
21-11-2014,-,11.8049,15.3638,11.6128,-,11.2250,13.0669,11.8884,10.0000
